State,State Code,Month,Month Code,Deaths
Arkansas,5,"May, 2013",2013/05,42
Arkansas,5,"Jun., 2013",2013/06,47
Arkansas,5,"Jul., 2013",2013/07,41
Arkansas,5,"Aug., 2013",2013/08,49
Arkansas,5,"Sep., 2013",2013/09,43
Arkansas,5,"Oct., 2013",2013/10,47
Arkansas,5,"Nov., 2013",2013/11,36
Arkansas,5,"Dec., 2013",2013/12,39
Arkansas,5,"Jan., 2014",2014/01,35
Arkansas,5,"Feb., 2014",2014/02,22
Arkansas,5,"Mar., 2014",2014/03,42
Arkansas,5,"Apr., 2014",2014/04,39
Arkansas,5,"May, 2014",2014/05,41
Arkansas,5,"Jun., 2014",2014/06,32
Arkansas,5,"Jul., 2014",2014/07,27
Arkansas,5,"Aug., 2014",2014/08,54
Arkansas,5,"Sep., 2014",2014/09,58
Arkansas,5,"Oct., 2014",2014/10,61
Arkansas,5,"Nov., 2014",2014/11,46
Arkansas,5,"Dec., 2014",2014/12,58
Arkansas,5,"Jan., 2015",2015/01,44
Arkansas,5,"Feb., 2015",2015/02,41
Arkansas,5,"Mar., 2015",2015/03,55
Arkansas,5,"Apr., 2015",2015/04,57
Arkansas,5,"May, 2015",2015/05,42
Arkansas,5,"Jun., 2015",2015/06,42
Arkansas,5,"Jul., 2015",2015/07,58
Arkansas,5,"Aug., 2015",2015/08,52
Arkansas,5,"Sep., 2015",2015/09,50
Arkansas,5,"Oct., 2015",2015/10,47
Arkansas,5,"Nov., 2015",2015/11,41
Arkansas,5,"Dec., 2015",2015/12,50
Arkansas,5,"Jan., 2016",2016/01,36
Arkansas,5,"Feb., 2016",2016/02,45
Arkansas,5,"Mar., 2016",2016/03,45
Arkansas,5,"Apr., 2016",2016/04,46
Arkansas,5,"May, 2016",2016/05,46
Arkansas,5,"Jun., 2016",2016/06,39
Arkansas,5,"Jul., 2016",2016/07,49
Arkansas,5,"Aug., 2016",2016/08,64
Arkansas,5,"Sep., 2016",2016/09,50
Arkansas,5,"Oct., 2016",2016/10,55
Arkansas,5,"Nov., 2016",2016/11,43
Arkansas,5,"Dec., 2016",2016/12,37
Arkansas,5,"Jan., 2017",2017/01,40
Arkansas,5,"Feb., 2017",2017/02,28
Arkansas,5,"Mar., 2017",2017/03,55
Arkansas,5,"Apr., 2017",2017/04,66
Arkansas,5,"May, 2017",2017/05,50
Arkansas,5,"Jun., 2017",2017/06,68
Arkansas,5,"Jul., 2017",2017/07,64
Arkansas,5,"Aug., 2017",2017/08,51
Arkansas,5,"Sep., 2017",2017/09,60
Arkansas,5,"Oct., 2017",2017/10,42
Arkansas,5,"Nov., 2017",2017/11,56
Arkansas,5,"Dec., 2017",2017/12,54
Arkansas,5,"Jan., 2018",2018/01,36
Arkansas,5,"Feb., 2018",2018/02,37
Arkansas,5,"Mar., 2018",2018/03,59
Arkansas,5,"Apr., 2018",2018/04,52
Arkansas,5,"May, 2018",2018/05,70
Arkansas,5,"Jun., 2018",2018/06,42
Arkansas,5,"Jul., 2018",2018/07,46
Arkansas,5,"Aug., 2018",2018/08,52
Arkansas,5,"Sep., 2018",2018/09,45
Arkansas,5,"Oct., 2018",2018/10,37
Arkansas,5,"Nov., 2018",2018/11,40
Arkansas,5,"Dec., 2018",2018/12,38
Arkansas,5,"Jan., 2019",2019/01,35
Arkansas,5,"Feb., 2019",2019/02,34
Arkansas,5,"Mar., 2019",2019/03,57
Arkansas,5,"Apr., 2019",2019/04,48
Arkansas,5,"May, 2019",2019/05,48
Arkansas,5,"Jun., 2019",2019/06,40
Arkansas,5,"Jul., 2019",2019/07,50
Arkansas,5,"Aug., 2019",2019/08,48
Arkansas,5,"Sep., 2019",2019/09,59
Arkansas,5,"Oct., 2019",2019/10,42
Arkansas,5,"Nov., 2019",2019/11,45
Arkansas,5,"Dec., 2019",2019/12,44
Arkansas,5,"Jan., 2020",2020/01,55
Arkansas,5,"Feb., 2020",2020/02,41
Arkansas,5,"Mar., 2020",2020/03,59
Arkansas,5,"Apr., 2020",2020/04,49
Arkansas,5,"May, 2020",2020/05,48
Arkansas,5,"Jun., 2020",2020/06,62
Arkansas,5,"Jul., 2020",2020/07,42
Arkansas,5,"Aug., 2020",2020/08,51
Arkansas,5,"Sep., 2020",2020/09,54
Arkansas,5,"Oct., 2020",2020/10,51
Arkansas,5,"Nov., 2020",2020/11,40
Arkansas,5,"Dec., 2020",2020/12,34
Arkansas,5,"Jan., 2021",2021/01,42
Arkansas,5,"Feb., 2021",2021/02,48
Arkansas,5,"Mar., 2021",2021/03,59
Arkansas,5,"Apr., 2021",2021/04,55
Arkansas,5,"May, 2021",2021/05,58
Arkansas,5,"Jun., 2021",2021/06,56
Arkansas,5,"Jul., 2021",2021/07,45
Arkansas,5,"Aug., 2021",2021/08,46
Arkansas,5,"Sep., 2021",2021/09,58
Arkansas,5,"Oct., 2021",2021/10,49
Arkansas,5,"Nov., 2021",2021/11,48
Arkansas,5,"Dec., 2021",2021/12,55
Arkansas,5,"Jan., 2022",2022/01,51
Arkansas,5,"Feb., 2022",2022/02,35
Arkansas,5,"Mar., 2022",2022/03,39
Arkansas,5,"Apr., 2022",2022/04,51
Arkansas,5,"May, 2022",2022/05,64
Arkansas,5,"Jun., 2022",2022/06,40
Arkansas,5,"Jul., 2022",2022/07,47
Arkansas,5,"Aug., 2022",2022/08,59
Arkansas,5,"Sep., 2022",2022/09,50
Arkansas,5,"Oct., 2022",2022/10,31
Arkansas,5,"Nov., 2022",2022/11,35
Arkansas,5,"Dec., 2022",2022/12,45
Arkansas,5,"Jan., 2023",2023/01,55
Arkansas,5,"Feb., 2023",2023/02,45
Arkansas,5,"Mar., 2023",2023/03,59
Arkansas,5,"Apr., 2023",2023/04,67
Arkansas,5,"May, 2023",2023/05,49
Arkansas,5,"Jun., 2023",2023/06,47
Arkansas,5,"Jul., 2023",2023/07,49
Arkansas,5,"Aug., 2023",2023/08,62
Arkansas,5,"Sep., 2023",2023/09,61
Arkansas,5,"Oct., 2023",2023/10,49
Arkansas,5,"Nov., 2023",2023/11,45
Arkansas,5,"Dec., 2023",2023/12,38
Arkansas,5,"Jan., 2024 ",2024/01,36
Arkansas,5,"Feb., 2024 ",2024/02,51
Arkansas,5,"Mar., 2024 ",2024/03,57
Arkansas,5,"Apr., 2024 ",2024/04,58
Arkansas,5,"May, 2024 ",2024/05,45
Arkansas,5,"Jun., 2024 ",2024/06,53
Arkansas,5,"Jul., 2024 ",2024/07,62
Arkansas,5,"Aug., 2024 ",2024/08,54
Arkansas,5,"Sep., 2024 ",2024/09,40
Arkansas,5,"Oct., 2024 ",2024/10,45
Arkansas,5,"Nov., 2024 ",2024/11,55
Arkansas,5,"Dec., 2024 ",2024/12,37
California,6,"Jan., 1999",1999/01,265
California,6,"Feb., 1999",1999/02,229
California,6,"Mar., 1999",1999/03,260
California,6,"Apr., 1999",1999/04,264
California,6,"May, 1999",1999/05,277
California,6,"Jun., 1999",1999/06,253
California,6,"Jul., 1999",1999/07,268
California,6,"Aug., 1999",1999/08,284
California,6,"Sep., 1999",1999/09,235
California,6,"Oct., 1999",1999/10,237
California,6,"Nov., 1999",1999/11,282
California,6,"Dec., 1999",1999/12,242
California,6,"Jan., 2000",2000/01,298
California,6,"Feb., 2000",2000/02,256
California,6,"Mar., 2000",2000/03,293
California,6,"Apr., 2000",2000/04,255
California,6,"May, 2000",2000/05,272
California,6,"Jun., 2000",2000/06,249
California,6,"Jul., 2000",2000/07,247
California,6,"Aug., 2000",2000/08,281
California,6,"Sep., 2000",2000/09,229
California,6,"Oct., 2000",2000/10,212
California,6,"Nov., 2000",2000/11,190
California,6,"Dec., 2000",2000/12,200
California,6,"Jan., 2001",2001/01,243
California,6,"Feb., 2001",2001/02,208
California,6,"Mar., 2001",2001/03,242
California,6,"Apr., 2001",2001/04,228
California,6,"May, 2001",2001/05,264
California,6,"Jun., 2001",2001/06,247
California,6,"Jul., 2001",2001/07,245
California,6,"Aug., 2001",2001/08,224
California,6,"Sep., 2001",2001/09,242
California,6,"Oct., 2001",2001/10,238
